im1443,52.1,150,51.8,114,43.5,87.2,54.2,87.4,50.5,114,38,139,26.4,79.8,27.2,66.2,39,44.2,60.5,41.1,75.2,56.8,92.7,54.7,50,37.1,52.6,17.8
im1444,29,149,29,115,31.4,85.6,46.7,84.6,54.4,119,58.7,149,25.6,50.1,17,55.9,26.1,40.5,52.9,41,52.4,59.2,40,52,40.9,35.7,42.9,16.6
im1445,22.2,137,38.9,116,43.3,87.8,53.8,88.5,60,116,60.6,147,45,41.8,26.6,39.8,51.4,37.1,67.1,47.3,71.5,66.3,77,79.3,59.6,41.8,67.4,22.1
im1446,20.4,145,29.5,119,36.7,89.6,51.1,92.4,59,122,71.2,156,47,72,26.4,66.3,35.5,43.8,53.7,40.9,57.5,59.1,56.1,72.3,45.1,38.7,45.5,20.3
im1447,43.6,162,41.1,123,41.1,87.1,51.9,87.8,50,125,53.2,163,15,83.3,30.3,64.2,36.6,42,52.5,40.7,45.5,29.9,39.2,15.3,44.9,35,49.3,17.8
im1448,29.3,178,44.7,148,49.5,110,57.9,112,61.8,144,65.8,178,98.3,29.3,82.5,45.6,60.5,65.4,69.7,71.5,80.7,81.6,103,79,64.4,60.5,60.1,45.6
im1449,92.8,140,66.4,117,47,92.9,36.4,96.6,38.6,134,57.3,170,28.3,72.4,48.1,72.1,67.2,53,45.5,46,37.8,75.4,26.5,94,61.3,44.2,69,26.6
im1450,172,57.9,136,66.7,102,47.4,108,28.2,142,45.4,168,31.8,63.2,38.2,48.8,35.4,30.3,40.6,52,60.3,34.3,81.2,19.4,98.9,56.4,52.7,36.3,51.9
im1451,89.1,77.9,57.9,85.6,83.4,54.9,70.3,52.1,41.3,79.7,71.4,80.9,65.9,87.9,59.2,60.6,48.2,46.2,28,42.9,33.1,58.8,39.2,85,29.7,38.2,25.2,25.2
im1452,31.5,19.7,37.7,45.5,41.2,71.7,27.2,70.9,25.7,45,24,18.7,65.7,157,57.9,135,49.7,117,28.2,118,21,137,18.7,158,39.5,126,38.5,142
im1453,43.1,157,39.2,121,41.2,90.2,54.4,90.7,59.3,118,57.8,137,20.6,90.7,23,67.2,32.4,44.1,63.7,42.7,69.6,57.9,73,84.3,47.5,39.7,52,21.1
im1454,27.4,16.2,29.9,63.3,30.5,102,36,97.6,39.4,68.4,31.8,42.6,92.9,173,77,154,66.2,134,66.8,106,73.5,83,95.7,76.3,72.8,121,85.5,119
im1455,108,69.1,109,45.9,91.9,97.6,68,85.1,79,34.9,104,36.8,122,111,103,123,85.9,117,34.9,96.9,61.9,70.3,84.7,76,49.4,103,51.3,130
im1456,39.7,163,39.7,130,37.8,87.9,52.4,87.9,52,126,50.6,161,36,61,18.2,72.3,25.8,43.9,57.8,45.4,64,55.9,62.6,67.9,43.7,40.3,40.7,18.5
im1457,53,154,50.6,116,47.8,87.6,35.8,87.3,34.8,118,35.1,155,64,88.7,59.2,67.3,55.1,45.7,27.2,47.4,25.5,70.1,18.3,89.4,41,38.4,39.9,18.1
im1458,49,167,66.3,123,62.9,95.2,78.4,98.6,85.4,128,71.9,171,19.1,102,26.8,76.1,40.5,55.5,70.9,40.5,92.8,41.6,125,37.4,55.2,49.3,57.2,26.3
im1459,30.9,155,30.6,121,27.6,86.8,39.4,86.2,51.2,118,59.5,152,20.6,88.5,17,66.1,20.3,45.2,40.9,38.5,42.7,59.7,56.5,55.2,31.2,35.2,29.7,16.9
im1460,39.9,135,32.3,105,40.4,77.5,36.3,78,31.3,107,25.3,139,23.2,62.9,37,51.4,37.6,30.3,30.3,32.4,32.6,55.6,19.3,60,31.8,25.1,29.2,8.4
im1461,47.1,145,56.1,124,52.8,89.4,40.6,89.4,43.1,122,42.3,151,69.9,91,66.6,72.3,62.6,49.5,34.9,47.1,23.5,66.6,20.3,84.5,50.4,38.9,50.4,19.4
im1462,19.4,161,18.4,120,34.7,86.2,48.5,84.8,51.4,126,58.1,165,18.7,76.3,36.1,68.1,36.5,44,46.8,47.5,40.4,76.6,16.6,75.6,36.8,35.8,40.7,16.7
im1463,106,153,88.4,128,85.3,104,79.9,109,67.7,137,68.6,170,30.3,30,46.5,40.9,70.9,57.1,53.7,64.8,39.7,46.3,30.3,31.4,61.4,55.8,59.1,44
im1464,46.6,145,49.3,115,35.3,90.7,55.2,90.7,45,123,36.1,151,21.8,76.4,12.9,57.8,25.8,46.2,59.3,43.5,69.2,67.3,57.6,56.2,46.9,41.1,42.8,22.5
im1465,4.21,89.5,46.3,71.6,83.6,82,95.8,86.6,51.9,102,48.9,157,54.4,82.6,75.3,74.8,78.6,55,93.1,22.3,81.8,40.5,63.1,45.6,82.7,31.3,74.4,13.8
im1466,61.3,157,60.3,123,74.1,100,88.5,93.5,92.9,133,113,151,32.2,38.2,45,48.5,56.9,56.6,75.3,52.2,53.1,43.8,33.7,33.5,62.2,45.4,66,32.2
im1467,23.4,132,19.4,96.2,48.6,85.9,64.4,85.9,56.5,96.9,69.2,129,35.2,82.7,39.2,64.6,24.2,53.5,45.5,45.7,69.2,63,58.9,84.3,30.5,43.3,29.7,19.6
im1468,19.2,124,34.1,124,26.1,78.3,45,83.3,53.9,105,52.4,147,63.8,69.4,49.4,70.4,47.5,45,58.9,46,55.4,67.9,67.3,65.9,57.4,37.6,60.9,19.2
im1469,113,143,88.6,113,84.4,95.2,70.4,96,43.9,106,38.5,143,64,89.3,75.7,69.5,72.9,49.9,50.3,58.6,47.5,85.7,32.4,101,58.7,49.1,54.8,32.3
im1470,79.8,158,72.7,125,62.5,91.8,46,91.8,31.5,132,22.7,165,67.9,87.1,73.7,71.5,71.3,50.3,34.8,48.9,28.8,77,31.8,96.9,51.7,38.1,51,22.9
im1471,41,163,45.1,129,62.3,99.7,91.1,97,94.2,120,107,162,30.4,70.2,33.8,75.3,52.3,56.1,92.5,56.8,95.6,83.6,81.8,76.7,70.5,51.3,71.2,30.4
im1472,76.6,127,73.9,82.1,37.4,56.2,28.8,58.2,41.4,87.4,32.1,120,85.2,66.2,69.3,49.5,74.6,32.9,81.2,37.6,77.9,70.8,98.5,96,85.2,42.2,99.8,28.3
im1473,61.7,136,63.9,107,60,89.6,40.1,87.9,25.9,109,22.8,148,79.4,92.2,70.8,66.3,63.9,47.3,25.4,49.9,25,67.6,32.8,87.9,43.1,36.1,44,22.3
im1474,50.2,151,49.5,111,55.5,75.5,40.5,75.5,33.7,112,39.7,155,41.2,36.4,53.2,39.4,42.7,34.2,15.7,43.2,17.9,65.7,29.9,52.2,25.4,31.2,18.7,16.1
im1475,15.6,145,22.8,111,26.4,78.8,35.5,76.9,30.6,113,44.4,149,19.8,71.3,31.5,59.3,30.3,40.1,35.3,38.7,43.5,58.8,22.6,63.8,25.9,27.6,27.1,8.84
im1476,44.3,132,46.9,94.4,77.7,88.8,72,94.4,50.8,126,76.4,146,51.3,64.1,68.6,64.6,69.4,45.5,48.7,49,30.9,72.8,22.3,63.7,60.3,40.8,56.9,22.1
im1477,42.3,177,45.7,142,48.3,107,61.1,107,76.4,144,80.7,175,23.1,27.2,32.1,41.3,41.5,58.4,65.4,57.1,59.4,40.9,52.6,23,51.7,56.7,52.1,43
im1478,14.5,139,31.9,110,26.7,84.9,40.6,85.7,45.3,115,40.6,149,31.5,67.1,17.3,67.5,18.4,45,30.3,43,37.8,63.6,51.3,50.9,27.1,35.1,27.1,14.9
im1479,48.4,133,63.5,103,93.4,107,114,109,148,123,152,139,39.8,71.3,64.8,70.9,89.8,64.8,127,74,116,106,96.6,85.4,110,62.6,112,39.8
im1480,20,152,29.7,107,51.9,87.9,69.3,91.7,50.9,115,41.3,154,32.6,93.7,37.4,66.6,32.6,44.4,54.8,40.5,62.5,65.7,50,88.8,40.3,40.5,39.4,19.3
im1481,47.1,165,47.9,123,65.2,94.7,88,90,67.6,116,58.1,149,25.1,103,34.5,79,43.2,57,74.7,46.7,77,71.1,77.8,88.4,56.6,46.7,56.6,25.5
im1482,62.1,145,47.6,117,37.8,89.2,54,90.3,39,117,49.4,148,24,47.1,19.9,62.6,30.3,45.3,58,43.6,70.7,55.7,58.6,63.8,40.1,39,34.9,19.9
im1483,38.2,130,64.4,102,90.8,83,110,86.9,92.3,121,105,125,49.5,51.2,70.5,46.3,88.6,35.8,117,39.7,134,52.1,128,76.4,100,35.5,104,14.2
im1484,30.2,138,28.2,111,27.3,82.1,49,85.3,47.1,114,45.1,143,17.2,72.5,24.1,52.7,28.4,33.9,60.2,42.1,57,66.6,55.1,90.1,45.3,32.3,53.3,17.3
im1485,19.2,145,28.7,119,32.4,86.6,48.3,88.6,58.3,119,61.5,152,59.7,53.6,37.5,58.5,34.9,42.8,57,45.6,53.2,64,67,66.4,48.7,37.3,48.7,19.2
im1486,50.1,151,45.4,115,42.3,84.8,27.5,85.6,25.9,115,25.9,148,43.1,88,53.2,73.1,50.9,47.4,21.2,42.7,15,67.7,26.7,74.7,36.1,34.1,38.4,15.4
im1487,38.1,180,37.1,126,38.1,85.6,53.3,88.8,54.4,134,65.3,163,39.2,79.1,20.8,71.5,29.5,43.3,64.2,47.6,71.8,80.1,57.7,84.5,47.9,40,50.1,20.5
im1488,21.1,132,60.5,123,70.9,93,81.8,93.2,107,116,102,156,100,87.4,84.5,73.2,87.7,47.4,101,50.6,94.6,73.5,96.4,95.6,103,48.2,112,36.2
im1489,22.7,103,51.8,96.6,79.6,91.2,91.6,94.1,92.7,135,112,165,63.8,82.1,84.7,79.2,87.8,62.5,102,61.6,83.8,82.1,70.5,66.8,87.6,53.9,78,35.6
im1490,46.3,158,49.7,122,46.1,92.2,33.6,92.8,33.3,121,22.6,151,79.2,61.6,76.4,48.6,55.4,44.4,35.9,48.3,42.1,71.8,68.7,74.1,47.5,38.7,50.9,22.6
im1491,31.9,135,14.9,109,37.3,84.9,47.1,82,42.9,117,42.9,149,15.4,75,32.6,61.8,37.3,39.5,47.1,36.8,52.5,60.9,31.3,56.7,38.2,33.7,35.3,15.1
im1492,64.2,117,60.9,115,66.7,87.2,50.7,82.7,41.6,107,34.2,135,33,19,47.8,31.3,57.7,33.8,44.9,44.5,37.5,56.4,19,46.1,47.8,36.7,47.8,20.7
im1493,23.5,162,21.9,119,20.3,83.8,37.4,85.4,34.7,119,39.6,159,20.8,83.3,14.9,62.3,14.4,42.5,46,45.7,50.8,72,42.2,90.2,28.8,36.1,27.2,14.6
im1494,28.8,156,46.1,129,59.3,94.8,72.5,95.7,84.3,118,65.7,155,63.7,76.7,54.4,74.5,66.8,50.6,94,50.6,89,71.2,101,63,78.8,49.8,78.8,28.9
im1495,135,49.2,98.1,61.7,66.7,91.1,54.7,83,68.5,52,92.9,33.6,38.6,98.1,33.1,70.5,46.9,47.4,33.9,42.4,27.9,66.6,30.8,89.2,51.8,41.6,64.1,27.9
im1496,38.8,176,51.4,133,51.4,94.4,68.5,100,68.5,136,69.7,172,42.2,92.2,23.9,78.4,37.6,53.2,73.1,52.1,84.6,69.3,80,89.9,54.8,44.1,54.8,24.6
im1497,29.3,148,23.6,115,24,81.4,35.9,81,37.1,115,38.3,146,16.6,81.9,16.6,60.1,15.4,39.2,42,38.4,44.5,60.1,32.6,76.9,28.5,32.2,26.9,11.7
im1498,23.2,59.6,49.9,70.4,81.2,84.9,95.9,83.8,104,72.7,119,67.6,11.3,53.6,36.3,49.4,57,45.1,76.3,38.6,81.7,46.3,86.3,51.7,67,37.7,58.7,18.7
im1499,33.2,138,27.4,112,26.8,82.7,41.3,82.7,43.7,109,44.3,132,22.6,63,14.4,60.4,16.4,37.7,42.9,36.9,50.3,52.8,50.5,65.6,27.8,30.9,25.4,12.8
im1500,63.5,132,33.7,118,32.2,88.6,45.5,91,45.5,120,60,147,33.7,37,23.2,49.9,42.4,48.3,61.1,45.6,81.5,58.9,63.1,51.4,52.9,41.7,49.8,23.3
im1501,21.5,112,24.3,116,34.7,82.9,52.4,89.2,53.6,119,55.5,155,71.3,86.7,55.2,75.3,48,50.4,72.9,52,74.4,74.1,75.1,64.6,62.1,43.2,61.8,21.5
im1502,37.2,143,30.4,112,34.4,82.1,26.4,80.2,21.9,111,25.8,149,29.5,73.8,45.7,59.7,38.4,38.3,23.1,38,23.1,60,14.2,77.8,27.1,29.1,26.1,12.6
im1503,48.9,19.5,63.4,25.9,61.2,59.5,54.3,94.1,50.7,63.4,39.9,63.8,65.9,169,59,141,45.3,123,17.2,91.5,27.3,63.8,29.5,36.8,34.9,112,27.3,120
im1504,21.1,151,19.1,115,20.1,79.4,23.9,80.8,24.2,110,25.9,142,42,57.8,19.1,58.9,18.1,37.3,27.7,34.5,22.2,57.5,42,57.1,23.5,29.4,24.6,9.55
im1505,69.9,165,65.3,125,56.5,91.5,39.8,90.5,41.4,128,43.4,167,76.8,94.4,75.2,73.5,65.7,52.2,28.3,53.9,22.5,77.8,21.8,99,48.6,40.4,49,22.1
im1506,85.5,123,88,73.8,101,31.6,111,34.6,100,78.3,95.6,126,62.9,103,61.4,72.3,54.4,39.1,71.5,38.6,94,56.7,88,80.3,55.4,39.6,31.8,38.1
im1507,105,154,93.4,120,80.2,96.6,62.9,96.1,39.6,114,29.9,153,74.1,93.5,90.4,74.7,80.7,54.4,48.2,55.4,43.6,75.7,39,99.1,61.9,44.8,58.9,30
im1508,100,151,103,126,101,92.3,70.7,97,67.8,111,74.3,152,136,101,123,72.2,95.5,58.1,50.7,70.5,43,110,38.9,148,60.7,52.2,57.8,39.2
im1509,66.3,121,47.8,101,41.5,78.6,57.6,72,57.6,92.7,75.2,117,21.4,72,27.7,57.6,29.6,38.6,57.6,27.4,69.3,44.6,61.7,43.7,41,27.4,37.2,8.94
im1510,107,166,99.3,132,85.8,103,71.2,101,56.3,129,34.5,156,111,61,120,48.6,98.9,53.4,65.3,62.1,84.4,75.9,106,67.6,79.9,48.2,79.9,34.4
im1511,70.8,139,57.9,115,58.8,88.6,61.4,88.9,51.2,119,55.9,153,20.2,64,35.4,64.6,40.7,44.5,53.8,43.9,45.9,71,23.1,63.7,45.9,38.3,46.5,20.2
im1512,24.9,158,22.9,118,25.6,83.6,41.3,85.7,33.1,118,44.1,153,34.5,87,18.1,67.9,20.8,39.2,43.4,37.9,52.9,64.5,46.8,83.6,29.7,32.4,27,14
im1513,113,93.1,83,129,70.8,96.3,95.6,92.3,83.4,141,78.1,194,51.2,121,32.4,93.5,43.8,58.8,90.3,58.8,107,73.9,87.1,102,68.7,60,62.2,32.3
im1514,68.3,158,65.4,119,55.4,91.6,45.4,90.9,38,116,22.4,153,70.5,71.6,69.4,60.1,73.5,49,56.8,38.7,43.1,35.7,40.2,22.4,75,40.9,78.7,25.7
im1515,31.8,153,18.3,134,28.6,109,41.5,108,39.7,134,56.3,153,47.3,48.8,49.9,61.7,52,62.2,51.5,62.7,51.5,39.3,52.3,18.2,52,60.4,64.2,49.3
im1516,28.7,162,45.7,125,56.9,97.6,75.1,97,82.1,129,91,166,88.5,68.8,63.9,73,53.8,57.1,83.8,54.3,97.7,76.9,101,70.5,67.8,49.2,67.5,28.8
im1517,44.8,144,37.4,112,42.5,84.8,31.2,84.8,31.8,115,40.2,148,56.6,84.3,51.5,61.2,44.8,41.5,26.7,42.6,22.8,66.8,16,92.7,32.4,34.7,29,16.1
im1518,11.1,85.3,49.4,73.6,89.8,70.2,107,67.5,134,38.8,162,9.22,54.9,89.5,75.7,71.4,91.6,46.7,131,54.7,125,81.8,119,110,113,44.5,114,20
im1519,41.5,167,45.4,127,37,89.9,20.9,87.3,28.3,115,24.1,151,72.3,56.9,73.2,68.2,58.4,45.6,29.3,48.2,23.4,68.2,37,62.7,47.7,39.1,48.7,21
im1520,16,143,25.5,116,28.9,84.7,42.3,83.4,56.3,115,53.5,143,39.9,65.9,19.7,66.6,27.6,43.1,47,40,54.2,57.7,51.1,70.4,40.6,35.5,40.2,16.1
im1521,24.3,134,36.8,99.5,19.3,72.8,32.5,73.9,48.8,103,37.2,124,31.7,87.9,24,70.8,37.9,51.8,60.5,50.2,55.8,66.5,67.1,84,55,40.9,59.3,19.2
im1522,17.8,117,29,117,32.4,85.3,48,87,50,118,48.3,152,44.9,61.6,23.3,62,30.4,42.3,53.8,40.9,57.5,55.2,62.2,63.3,47.3,34.2,49,17.6
im1523,55.2,16.3,47.6,53,41.5,90.2,28,87.9,38.9,52,44,19.4,48.6,184,48.9,159,49.1,134,32,139,23.1,159,16.2,182,42,141,57,150
im1524,151,43.4,130,64.9,105,89.2,93.1,95.3,61.1,88.8,43.2,95.3,124,92.5,118,114,123,131,98.8,135,103,113,117,124,111,141,107,158
im1525,98.8,174,91.2,135,79.7,105,95.5,107,90.9,140,54.5,136,35.4,68.1,51.5,68.7,70.3,61.1,101,58.4,116,72.6,124,88.4,88.2,55.6,90.3,35.6
im1526,22.2,144,24.3,114,26.1,82.8,42.6,83.9,38.9,113,38.4,144,31.6,67.9,14.8,60.8,24.8,38.5,52,42.5,51.3,60,46.8,70,40.8,33.3,40.5,14.9
im1527,68.7,140,39.6,123,48,86.3,48,88,39.6,121,67.5,138,19.6,85.8,30.2,67.9,32.9,44.5,46.3,47.2,60.8,66.8,60.8,84.1,31.3,38.3,28.5,19.3
im1528,39.9,37.2,35.8,80,77.6,65.7,79.3,48.9,34.1,73.5,31.7,31.1,43,75.6,69.7,88.6,90.9,109,92,97.5,64.9,75.6,31,63.6,99.5,108,109,128
im1529,22,155,30.4,115,33.1,77.3,40,79.7,64.3,106,60.1,138,77.5,77.9,54.1,71.4,61.6,44.7,61.6,48.3,50.2,61.5,59.2,83.6,68.2,43.2,70,22.2
im1530,94,153,82.2,123,71,95.9,51.4,96.5,37.8,121,26.8,154,67.2,87.9,75.8,73.7,77.1,53.9,46.4,49.1,44.7,67.3,43.7,84.7,61.6,42.6,59.7,26.8
im1531,46.7,144,44.5,110,38.6,83.1,25.4,86,16.5,118,13.6,145,37.1,36,43,41.2,47.4,39.7,24.6,31.6,27.6,37.5,32,40.4,37.1,30.9,39.3,13.2
im1532,34.9,124,57.6,130,42.1,105,59.6,82.7,62.5,76.4,34.6,34.6,99.4,157,78.1,147,74.3,116,103,103,114,131,121,148,86.1,105,103,85.9
im1533,65.9,164,72.4,127,61.5,92.2,46.2,92.2,45.3,127,44.2,160,70.7,79.1,79.9,65.2,69,46,42.6,46.2,22.8,57.9,40.6,66.3,55.6,39,52.3,22.8
im1534,60.9,26.9,95.9,10.6,94,44.8,82.9,66,74.7,41,35.9,38.8,110,19.6,130,42.6,127,75.7,93.7,99.3,65.2,87.9,56.5,63,111,86.6,119,110
im1535,49.1,173,46.4,131,46.7,93.3,66.4,98.9,62.4,141,69.1,151,29.3,81.3,24.3,71.7,34.9,50.9,73.1,51.2,84.5,73,77.3,81,54.9,48.2,52,24.2
im1536,63.6,160,58.2,126,57.5,93.6,70.8,94,76.2,124,83.4,159,23.7,80.7,39.5,70.6,45.6,50.9,74.7,50.9,81.6,72.8,81.9,91.8,58.9,42.2,62.2,23.9
im1537,27.7,170,35.3,134,56.2,94.4,79.1,94.4,62.6,128,79.1,170,67,90,39.1,83,54.3,53.9,89.2,59.6,96.2,86.8,80.3,104,71.5,53.9,71.5,27.2
im1538,55.7,137,50.6,101,51.1,77.7,39.6,77.7,38,108,38.9,142,42.1,62,53.6,50.7,51.3,30.4,36.3,35.3,36.8,58.8,16,56.1,42.1,26.1,36.6,9.35
im1539,52.3,171,61.1,141,66.7,108,80.9,105,90.8,136,104,165,27.4,37.4,37.3,52.1,53.8,62.5,77.9,61.2,99.2,72.9,121,67.1,67.2,57.9,67,42.4
im1540,51.5,138,48.6,112,47.1,84.1,62.5,81.6,69.2,114,69.4,144,31.6,49.6,20.9,52.3,36.6,38.7,68.7,40.2,72.8,60.1,73,85.1,52.7,33.3,53.3,14.5
im1541,15.1,105,30,96.4,40.1,62.7,59.6,77.5,55.3,104,46.9,118,49.9,44.3,45.2,33.7,66.4,26.3,88.9,43,79.8,66.8,58.5,56.7,82.1,32.7,92.5,17.5
im1542,122,141,96.4,114,89.2,83.9,83.5,84.2,53.2,111,55,147,40.3,63.2,63.7,71,74.2,42.8,61.9,47,43.3,63.5,34.9,56.6,63.7,39.5,60.7,21
im1543,41.5,144,34.3,106,25.2,72.9,22.1,72.4,23.2,107,22.1,142,37.4,74.8,25.6,55.7,24.2,32.5,22.3,30.4,18.5,54,28.8,71,26.1,21.2,24.9,2.93
im1544,59.5,179,41.2,148,43.1,116,28.2,115,19.5,152,33.2,175,48.5,50,52.3,57.6,54.2,67.5,54.6,71.7,50,45,50,19.4,54.9,63.7,68.3,54.2
im1545,20.2,142,20.8,110,25.4,83.7,39.2,85,39.2,111,26.7,141,33.3,68.6,14.3,62.8,20.8,41.1,45.7,41.1,45.7,60.1,50.3,68.6,33.3,31.3,33.3,14.3
im1546,21.1,157,27.2,123,33.1,88.5,49.4,88.7,57.9,123,67.2,156,20,92,19.2,67.9,22,47.5,54.2,42.9,61.8,64.6,67.2,87.2,37,39.2,32.4,19.2
im1547,57.5,127,48.1,121,44.7,90,59,89.3,65.5,121,72.8,143,24.6,74.1,21,60.5,21.5,47.5,53.4,43.6,73.5,67.3,58.7,58.6,35.8,41.2,32.6,21.1
im1548,34,116,71.9,132,87.1,97.6,91.9,97.6,112,123,119,159,113,104,103,84.5,109,59.3,93.9,54.1,77.1,72.9,85.5,90.4,111,50.9,116,34.1
im1549,30.6,174,39.7,132,51.1,91.8,73.1,92.9,80.1,131,91.4,169,39.2,99.3,26.3,75.7,31.7,50.4,74.7,39.6,85,56.8,87.1,84.8,53.2,44.4,52.7,26.1
im1550,38.1,38.3,47,79.6,71.8,64.4,64.2,58,70.5,109,82,151,126,123,128,87.2,126,56.7,93.4,42.7,69.9,38.9,48.3,54.2,126,49.1,134,38.3
im1551,31.3,144,28.1,107,33.3,75.1,45,72.4,40.8,105,36.9,143,16.9,74.7,16.1,60.3,15.2,35.6,42.3,26.4,40.6,52.4,26.1,71.6,25.2,26,18.8,6.84
im1552,45.4,167,40.3,129,36.2,89.9,53.1,91.5,50.5,138,46.9,135,25,65.5,20.4,66,28.1,48.1,58.7,45.6,71.9,68.5,57.1,61.9,43.9,41.5,42.8,20.6
im1553,39.5,144,41.5,110,46,86.3,66,79.6,64.9,109,67.1,147,19.2,72.9,23.1,62.6,25.9,45.6,49.9,40.9,63,60.4,41.2,72.1,29.5,37.5,27.3,19.1
im1554,26.7,164,29.6,136,40.5,102,55.4,105,56.6,135,46.8,164,29.6,89.7,18.1,80.5,34.8,62.1,64,57.6,84.7,59.8,107,62.7,52,58.1,52.6,35.7
im1555,38.6,115,54.4,115,41.5,88.8,57.1,90.1,60.1,111,57.1,144,22,65.3,19.4,62.4,31.3,44.5,60.7,42.5,67.7,61,62.7,60.4,43.9,37.6,39.6,19.4
im1556,55.7,164,62.1,127,60.9,95.1,44.5,94.5,33.4,126,25.2,161,71.5,86.9,87.9,68.7,76.2,54.7,36.3,50.6,25.2,67,32.2,86.9,55.7,40,55.7,25.4
im1557,46.3,128,39.2,127,34.9,89.6,47.7,87.2,44.9,124,40.6,159,24,76.3,19.3,68.7,28.3,48.8,56.7,49.3,68.1,63.5,64.3,74.9,39.7,41.2,40.6,19.8
im1558,84.3,159,78.6,123,65.6,96.9,52.7,96.9,41.3,128,26.8,158,94.1,75.1,82.2,78.2,76.5,55.5,52.7,52.9,56.3,71.5,86.3,76.7,63.5,47.2,63,27
im1559,45.6,149,41.9,128,59.8,93.8,86.9,100,85.3,134,71,141,36,72.7,56.5,46.9,74,46.9,112,57.4,126,82.3,119,107,93.5,54.1,93.9,36.3
im1560,46.5,143,53.5,122,48.3,90.4,65.4,89.2,69.1,114,68.7,146,19.7,85.7,28.4,65.3,39.5,46.4,69.1,42.9,73.5,63.5,82.1,81.4,54.5,41.2,55.6,20.8
im1561,23.9,77.7,63,66.7,94.7,60.2,99.6,58.9,134,81.9,176,66.7,70.8,81.9,67.9,55.4,64.3,30.1,70.8,29.8,73.7,54.7,70.8,83.2,61.4,25.6,42.6,23.7
im1562,68.6,40.1,67.1,86.6,83.2,82.6,72.1,77.6,37.2,57.4,59.5,25.7,78.7,69.5,89.7,92.9,66.6,117,38.7,95.4,43.2,73.5,37.7,51.7,44,115,25.6,121
im1563,56.7,147,72.5,120,54.1,90.4,37.4,89.5,39.8,115,20.8,147,37.4,69.6,61.2,71.7,67.1,47.4,36.8,43.2,30.9,57.8,29.4,66.4,56.7,39.6,54.4,20.6
im1564,38.2,162,64.8,123,84.5,94.6,98.2,96.1,134,111,127,146,116,90,87.6,87,92.1,64.2,119,62.7,113,83.2,119,83.2,110,58.1,110,38.3
im1565,77.1,159,83.8,122,79.1,105,100,108,100,133,78.4,159,29.6,109,50.2,89.2,63.3,68.7,95.6,64.3,113,78.8,131,94.3,78.4,60.6,78.4,40.8
im1566,15.1,154,23.1,116,21.8,83.4,33.9,84,45.3,117,29.2,146,31.9,79.3,16.4,62.6,19.1,37.1,42.6,38.4,43.3,60.6,53.3,80,33.9,30.4,36.6,15
im1567,105,165,99.4,129,84.9,104,72.8,103,55.4,128,34,152,111,68,119,56.3,94.2,57.9,68.3,62.4,85.3,74.9,110,69.6,81.3,52.7,80.9,34.1
im1568,33.5,157,53.6,124,32.1,86.8,28.4,87.7,38.5,117,20.2,146,65.1,41.5,53.2,53.8,43.1,42.8,48.6,49.7,64.1,60.7,71,47.4,49,39.2,54.1,20.4
im1569,43.7,94.1,71.4,109,103,88.6,111,97.6,116,122,110,156,134,110,129,89.1,137,68,131,58.5,115,62,112,78.5,146,61,153,43.9
im1570,25,159,43.5,124,41.3,93.2,47.3,92.3,54.2,122,46.9,160,88,57.2,76,66.6,55.9,51.6,48.6,51.6,66.2,67.9,82.9,55.5,55,43.5,53.7,25.1
im1571,69.2,156,66.2,134,75,104,90.9,106,84.4,130,92.6,164,32.8,95.1,49.8,84.5,64.5,58.1,87.4,55.7,104,71,123,84.5,70.3,52.8,68,35.8
im1572,64.6,29.9,61,56.2,53.7,106,83.6,104,77.6,56.6,78,32,41.2,77.7,30.2,72.8,44.8,57.5,90.1,60.7,105,71.2,95.4,73.6,69.5,56.6,69.9,38.8
im1573,22.6,32.4,46.4,42.1,26.4,62.2,38.8,55.2,59.5,32.4,29.1,22.6,55.1,46.5,53.5,73.6,63.8,85,77.9,76.9,67.1,55.7,67.6,33.5,73,87.7,79,103
im1574,87.1,98.6,61.3,71.2,83.8,41.9,90.4,36,60.3,51.4,71.3,87.2,25.8,61.6,37.6,47.7,40.7,24.8,52.2,13,51.6,38.4,37.8,52.5,38.7,16.9,27,2.66
im1575,85.5,155,60.3,124,56.7,92.9,38.7,95.6,24.3,125,26.1,161,72.9,84.6,68.4,69.6,60.6,49.2,28.5,48.6,24.3,70.2,28.8,89.6,44.7,40.5,44.4,24.3
im1576,19.5,181,19.9,145,22.7,113,38.6,115,60.5,146,66.8,147,48.6,19.4,44.1,39.9,45,63.6,58.6,85,57.7,107,58.2,90.5,55,75.5,67.8,72.3
im1577,42.4,146,42.4,111,22.4,86.2,32.8,84,55,102,44.6,128,78.6,67.7,56.4,54.4,37.2,47,54.2,49.9,62.4,63.3,77.9,69.2,46.8,42.5,46.8,22.6
im1578,80.2,148,68.8,117,57.2,85.4,71.7,83.3,60.1,121,55.2,156,25.3,75.1,43.6,64,51.3,42.3,77.1,42.3,88.7,58.8,65.5,56,61.1,35.9,64.4,15.8
im1579,76.6,164,52.2,128,54.8,89.5,67.2,89.1,58.2,130,57.8,172,21.9,83.5,35.6,66.9,36.4,46.4,64.2,42.5,51.4,66.9,27.9,82.3,48.4,40,39.4,22
im1580,91.2,159,87.2,123,67.9,93.8,58.5,97.4,55.3,128,26.2,146,128,90.3,108,78.5,93.1,59.2,75.4,58,69.5,70.2,78.2,82.8,91.5,54.4,101,40.7
